pl_name,hostname,pl_refname,pl_pubdate,soltype,pl_controv_flag,default_flag,discoverymethod,disc_year,disc_telescope,disc_facility,ra,dec,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orblper,pl_orbincl,pl_imppar,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_masse,pl_msinie,pl_dens,pl_insol,pl_eqt,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tsystemref,pl_trandur,pl_rvamp,st_teff,st_rad,st_mass,st_met,st_radv,st_spectype,sy_jmag,sy_hmag,sy_kmag,sy_vmag,sy_gaiamag
"TOI-3693 b","TOI-3693","<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>","2022-08","Published Confirmed",0,1,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",15.6543938,51.3038918,9.08851600000,0.00002600000,-0.00002700000,0.0813000000,0.0011000000,-0.0012000000,0.000000,,89.57000,0.170000,12.59889431,0.32506044,-0.25780656,324.18497514,76.27881768,-69.92224954,324.18497514,,0.890000,68.6000,801.00,2458806.68164000,0.00032000,-0.00031000,"BJD-TDB",3.5568000,109.00000,5321.00,0.791000,0.867000,0.0710,,,10.6570000,10.2460000,10.1510000,11.9480000,11.9579000
"TOI-3757 b","TOI-3757","<a refstr=KANODIA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...81K/abstract target=ref>Kanodia et al. 2022</a>","2022-09","Published Confirmed",0,1,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",91.0036423,55.0199793,3.43875300000,0.00000400000,-0.00000400000,0.0384500000,0.0004300000,-0.0004300000,0.140000,130.0000,86.76000,,12.00000000,0.40000000,-0.50000000,85.30000000,8.80000000,-8.70000000,85.30000000,,0.270000,55.4000,759.00,2458838.77148000,0.00062000,-0.00061000,"BJD-TDB",1.9200000,49.24000,3913.00,0.620000,0.640000,0.0000,21.86000,"M0 V",12.0000000,11.3110000,11.1520000,14.8120000,14.1321000
"TOI-3785 b","TOI-3785","<a refstr=POWERS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...44P/abstract target=ref>Powers et al. 2023</a>","2023-08","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",130.9002258,63.0780768,4.67473730000,0.00000380000,-0.00000380000,0.0430000000,0.0010000000,-0.0010000000,0.110000,96.2600,88.10000,0.600000,5.14000000,0.16000000,-0.16000000,14.95000000,4.10000000,-3.92000000,14.95000000,,0.610000,19.1000,582.00,2458861.49553000,0.00060000,-0.00058000,"BJD",1.7000000,9.24000,3576.00,0.500000,0.520000,0.0990,4.65700,"M2 V",11.0510000,10.3870000,10.1650000,14.5950000,13.6559000
"TOI-3785 b","TOI-3785","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","2026-03","Published Confirmed",0,0,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",130.9002258,63.0780768,4.67475192371,0.00000792753,-0.00000772711,,,,,,88.36254,0.569559,5.25122771,0.35991626,-0.35627299,,,,,,,,,2459600.10314843,0.00089100,-0.00086498,"BJD",1.6932774,,3601.74,0.498029,,,,,11.0510000,10.3870000,10.1650000,14.5950000,13.6559000
"TOI-3807 b","TOI-3807","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","2023-03","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",139.1125648,69.0741284,2.89897270000,0.00000380000,-0.00000390000,0.0421000000,0.0007000000,-0.0011000000,0.000000,,80.81000,1.000000,18.49481816,,,330.54154328,47.67426105,-44.49597698,330.54154328,,0.289000,1230.0000,1646.00,2459218.13454000,0.00055000,-0.00055000,"BJD-TDB",1.7800000,130.00000,5772.00,1.468000,1.181000,0.2780,,,10.9560000,10.6340000,10.6170000,11.8560000,12.0338000
"TOI-3819 b","TOI-3819","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","2023-03","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",121.8632568,29.3886446,3.24431410000,0.00000550000,-0.00000550000,0.0461100000,0.0006900000,-0.0009600000,0.000000,,82.79000,0.808000,13.13692538,0.40352331,-0.39231432,352.78953177,57.20911326,-63.56568140,352.78953177,,0.850000,1186.0000,1633.00,2459502.74370000,0.00038000,-0.00038000,"BJD-TDB",2.7790000,131.00000,5859.00,1.538000,1.242000,0.2730,,,11.3980000,11.1430000,11.0770000,12.5420000,12.4130000
"TOI-3837 b","TOI-3837","<a refstr=TALA_PINTO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...694A.268T/abstract target=ref>Tala Pinto et al. 2025</a>","2025-02","Published Confirmed",0,1,"Transit",2025,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",152.6662832,24.2731213,11.88865000000,0.00003000000,-0.00003000000,0.0990000000,0.0060000000,-0.0050000000,0.221000,279.9000,88.00000,0.745000,10.87271128,0.56044903,-0.67253884,187.51876013,15.89142035,-15.89142035,187.51876013,,0.820000,,1178.00,2458876.28530000,0.00140000,-0.00140000,"BJD-TDB",,58.08000,5905.00,1.200000,0.890000,-0.2600,,,10.7150000,10.4010000,10.3160000,11.6730000,11.8041000
"TOI-3856 b","TOI-3856","<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>","2025-09","Published Confirmed",0,1,"Transit",2025,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",145.2229223,27.9501580,2.04360352000,0.00000094000,-0.00000094000,0.0325000000,0.0004400000,-0.0004900000,0.083000,,82.94000,0.814100,13.59649359,0.28022452,-0.26901554,171.62733978,31.78284070,-31.78284070,171.62733978,,0.371000,949.0000,1544.00,2459574.66334000,0.00012000,-0.00012000,"BJD-TDB",1.8250000,80.00000,5622.00,1.055000,1.096000,0.4540,,,11.0060000,10.6930000,10.6110000,12.2920000,12.1318000
"TOI-3862 b","TOI-3862","<a refstr=CARLEO_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...707A...4C/abstract target=ref>Carleo et al. 2026</a>","2026-02","Published Confirmed",0,1,"Transit",2026,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",185.9005633,50.5446246,1.55745774000,0.00000036000,-0.00000042000,0.0253900000,0.0006400000,-0.0006800000,0.023200,278.7200,89.15000,0.135000,5.53000000,0.18000000,-0.18000000,53.70000000,2.80000000,-2.90000000,53.70000000,,1.750000,,1539.00,2459662.73870000,0.00013000,-0.00014000,"BJD",1.4090000,31.77000,5300.00,0.920000,0.900000,0.1100,-27.84100,,11.0300000,10.6390000,10.5480000,12.3510000,12.2326000
"TOI-3877 b","TOI-3877","<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>","2025-09","Published Confirmed",0,1,"Transit",2025,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",170.4544727,33.9913822,4.12359600000,0.00000670000,-0.00000670000,0.0529000000,0.0010000000,-0.0014000000,0.220000,,83.97000,0.824000,11.67975789,0.49319515,-0.48198617,99.79811980,21.93016008,-21.29450327,99.79811980,,0.342000,729.0000,1445.00,2459753.93391000,0.00078000,-0.00079000,"BJD-TDB",2.7840000,36.10000,5731.00,1.445000,1.160000,0.2690,,,11.3130000,11.0060000,10.9160000,12.2150000,12.3643000
"TOI-3884 b","TOI-3884","<a refstr=ALMENARA_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...667L..11A/abstract target=ref>Almenara et al. 2022</a>","2022-11","Published Confirmed",0,0,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",181.5718341,12.5070258,4.54456970000,0.00000940000,-0.00000940000,0.0354000000,0.0014000000,-0.0014000000,0.320000,190.0000,90.10000,-0.040000,6.00000000,0.18000000,-0.18000000,16.50000000,3.50000000,-1.80000000,16.50000000,,0.424000,7.4200,463.00,2459642.86314000,0.00012000,-0.00012000,"BJD-TDB",1.6460000,14.90000,3269.00,0.304300,0.281300,0.2300,8.34440,"M4",11.1270000,10.5520000,10.2400000,15.7440000,14.2747000
"TOI-3884 b","TOI-3884","<a refstr=LIBBY_ROBERTS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..249L/abstract target=ref>Libby-Roberts et al. 2023</a>","2023-06","Published Confirmed",0,1,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",181.5718341,12.5070258,4.54458280000,0.00000980000,-0.00000980000,0.0361000000,0.0008000000,-0.0008000000,0.060000,-112.0000,89.81000,0.089000,6.43000000,0.20000000,-0.20000000,32.59000000,7.31000000,-7.38000000,32.59000000,,0.670000,6.2900,441.00,2459556.51669000,0.00025000,-0.00025000,"BJD-TDB",1.6000000,28.03000,3180.00,0.302000,0.298000,0.0400,3.16000,,11.1270000,10.5520000,10.2400000,15.7440000,14.2747000
"TOI-3894 b","TOI-3894","<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>","2024-07","Published Confirmed",0,0,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",201.3748265,52.7681036,4.33454010000,0.00000220000,-0.00000220000,0.0543000000,0.0014000000,-0.0012000000,0.048000,-190.0000,84.86000,0.695000,15.22179579,0.60528496,-0.58286700,270.15414595,47.67426105,-47.67426105,270.15414595,,0.418000,,1519.00,2459250.50775000,0.00036000,-0.00038000,"BJD-TDB",3.5880000,96.00000,6000.00,1.502000,1.138000,0.0210,,,10.7800000,10.5100000,10.4790000,11.9920000,11.6943000
"TOI-3894 b","TOI-3894","<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>","2024-07","Published Confirmed",0,0,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",201.3748265,52.7681036,4.33454010000,0.00000220000,-0.00000220000,0.0553900000,0.0007900000,-0.0006000000,0.046000,-140.0000,85.08000,0.689000,15.15454191,0.59407598,-0.58286700,279.68899816,47.67426105,-47.67426105,279.68899816,,0.440000,,1504.00,2459250.50773000,0.00035000,-0.00038000,"BJD-TDB",3.5810000,96.00000,6000.00,1.502000,1.138000,0.0210,,,10.7800000,10.5100000,10.4790000,11.9920000,11.6943000
"TOI-3894 b","TOI-3894","<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>","2024-07","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",201.3748265,52.7681036,4.33454000000,0.00000220000,-0.00000220000,0.0535400000,0.0006100000,-0.0008500000,0.050000,108.0000,84.63000,0.700000,15.27784069,0.61649394,-0.57165802,260.61929374,44.49597698,-44.49597698,260.61929374,,0.400000,,1531.00,2459250.50777000,0.00037000,-0.00038000,"BJD-TDB",3.5950000,96.00000,6000.00,1.502000,1.138000,0.0210,,,10.7800000,10.5100000,10.4790000,11.9920000,11.6943000
"TOI-3896 b","TOI-3896","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","2026-03","Published Confirmed",0,1,"Transit",2026,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",187.9302395,63.9085462,4.37730369667,0.00001540543,-0.00001430768,,,,,,87.74842,0.503445,3.14949237,0.25672878,-0.23600170,,,,,,,,,2458903.31049730,0.00157840,-0.00160594,"BJD",2.3689451,,5110.91,0.747752,,,,,10.8910000,10.4410000,10.3580000,12.4300000,12.2334000
"TOI-3912 b","TOI-3912","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","2023-03","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",215.8014956,24.0765639,3.49362640000,0.00000380000,-0.00000380000,0.0463000000,0.0012000000,-0.0010000000,0.000000,,85.64000,0.544000,14.28024141,0.45956821,-0.44835923,129.03833324,22.56581690,-21.61233168,129.03833324,,0.243000,872.2000,1512.00,2459442.81871000,0.00037000,-0.00036000,"BJD-TDB",3.5570000,51.20000,5725.00,1.392000,1.088000,0.1870,,,11.2700000,11.0160000,10.9220000,12.5070000,12.3073000
"TOI-3919 b","TOI-3919","<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>","2024-07","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",208.9447534,40.3918061,7.43323400000,0.00001400000,-0.00001400000,0.0795000000,0.0014000000,-0.0016000000,0.259000,-65.8000,86.98000,0.835000,12.31866979,0.58286700,-0.56044903,1233.17421916,73.10053361,-73.10053361,1233.17421916,,3.630000,,1198.00,2459519.29976000,0.00081000,-0.00080000,"BJD-TDB",3.8540000,367.00000,6100.00,1.319000,1.208000,0.1750,,,11.8190000,11.5450000,11.5020000,12.8580000,12.7133000
"TOI-3976 A b","TOI-3976 A","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","2023-03","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",224.3560083,44.2743223,6.60766200000,0.00001600000,-0.00001500000,0.0743000000,0.0013000000,-0.0014000000,0.000000,,87.28000,0.505000,12.27383387,0.40352331,-0.39231432,55.61997123,11.75965106,-11.44182265,55.61997123,,0.165000,469.0000,1295.00,2459011.15791000,0.00077000,-0.00077000,"BJD-TDB",4.5170000,16.30000,5975.00,1.501000,1.254000,0.1820,,,11.2380000,10.9600000,11.0480000,12.4030000,12.2192000
"TOI-3980 b","TOI-3980","<a refstr=YEE_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...30Y/abstract target=ref>Yee et al. 2025</a>","2025-09","Published Confirmed",0,1,"Transit",2025,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",12.8419374,59.5758606,3.60892540000,0.00000300000,-0.00000310000,0.0494000000,0.0010000000,-0.0018000000,0.160000,,81.95000,0.928000,14.45958510,2.24179614,-1.12089807,187.51876013,60.38739733,-54.03082919,187.51876013,,0.250000,1153.0000,1621.00,2459528.89504000,0.00056000,-0.00056000,"BJD-TDB",2.3590000,67.00000,5840.00,1.626000,1.240000,0.1880,,,11.1330000,10.8180000,10.7410000,12.5490000,12.3751000
"TOI-3984 A b","TOI-3984 A","<a refstr=CA_NTILDE_AS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...30C/abstract target=ref>Ca&ntilde;as et al. 2023</a>","2023-07","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",226.3371468,36.7869747,4.35332600000,0.00000500000,-0.00000500000,0.0410000000,0.0020000000,-0.0010000000,0.230000,-54.0000,89.50000,0.180000,7.90000000,0.24000000,-0.24000000,44.00000000,8.70000000,-8.00000000,44.00000000,,0.490000,16.7000,563.00,2459715.02268000,0.00009000,-0.00009000,"BJD-TDB",2.0100000,27.70000,3476.00,0.470000,0.490000,0.1800,-5.77000,"M4+/-0.5",11.9340000,11.3190000,11.0520000,15.6940000,14.6718000
"TOI-4010 c","TOI-4010","<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>","2023-07","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",20.2148196,66.0722009,5.41465400000,0.00000700000,-0.00000700000,0.0580000000,0.0010000000,-0.0010000000,0.030000,57.0000,88.80000,0.310000,5.93000000,0.11000000,-0.12000000,20.31000000,2.13000000,-2.11000000,20.31000000,,0.500000,112.0000,907.00,2459000.05230000,0.00080000,-0.00080000,"BJD",2.7700000,8.00000,4960.00,0.830000,0.880000,0.3700,,"K V",10.6490000,10.2500000,10.1570000,12.2910000,12.1216000
"TOI-4010 d","TOI-4010","<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>","2023-07","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",20.2148196,66.0722009,14.70886000000,0.00003000000,-0.00003000000,0.1130000000,0.0010000000,-0.0010000000,0.070000,109.0000,89.00000,0.510000,6.18000000,0.14000000,-0.15000000,38.15000000,3.27000000,-3.22000000,38.15000000,,0.900000,30.0000,650.00,2458985.98500000,0.00100000,-0.00100000,"BJD",3.6000000,10.90000,4960.00,0.830000,0.880000,0.3700,,"K V",10.6490000,10.2500000,10.1570000,12.2910000,12.1216000
"TOI-4010 b","TOI-4010","<a refstr=KUNIMOTO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166....7K/abstract target=ref>Kunimoto et al. 2023</a>","2023-07","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",20.2148196,66.0722009,1.34833500000,0.00000300000,-0.00000200000,0.0229000000,0.0002000000,-0.0002000000,0.030000,0.0000,88.10000,0.190000,3.02000000,0.08000000,-0.08000000,11.00000000,1.29000000,-1.27000000,11.00000000,,2.200000,714.0000,1441.00,2459007.54900000,0.00100000,-0.00100000,"BJD",1.7700000,6.90000,4960.00,0.830000,0.880000,0.3700,,"K V",10.6490000,10.2500000,10.1570000,12.2910000,12.1216000
"TOI-4029 b","TOI-4029","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","2026-03","Published Confirmed",0,1,"Transit",2026,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",239.2337189,16.9802854,5.88498234631,0.00002444049,-0.00002268084,,,,,,87.20391,0.512110,6.73756618,0.48174093,-0.46193929,,,,,,,,,2458981.90779801,0.00133210,-0.00129785,"BJD",3.9572737,,5662.53,1.178340,,,,,10.5320000,10.2550000,10.1940000,11.5540000,11.6157000
"TOI-4030 b","TOI-4030","<a refstr=LAFARGA_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp..514L/abstract target=ref>Lafarga et al. 2026</a>","2026-03","Published Confirmed",0,1,"Transit",2026,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",277.6228367,56.7704522,2.50900199461,0.00003606078,-0.00003509911,,,,,,86.89273,0.384905,5.84625590,0.41681993,-0.40038434,,,,,,,,,2459683.99557819,0.00110574,-0.00110804,"BJD",2.6675173,,5640.37,0.991737,,,,,12.5950000,12.2530000,12.1500000,13.8620000,13.7113000
"TOI-4087 b","TOI-4087","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","2023-03","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",217.9257785,83.3727061,3.17748350000,0.00000094000,-0.00000094000,0.0446900000,0.0004800000,-0.0005400000,0.000000,,87.82000,0.328000,13.04725353,0.28022452,-0.26901554,232.01473711,44.49597698,-44.49597698,232.01473711,,0.570000,753.9000,1458.00,2459244.56641400,0.00009300,-0.00009200,"BJD-TDB",2.9842000,90.00000,6060.00,1.112000,1.178000,0.2370,,,10.7540000,10.4930000,10.4360000,12.1070000,11.7064000
"TOI-4127 b","TOI-4127","<a refstr=MIRELES_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...704A.194M/abstract target=ref>Mireles et al. 2025</a>","2025-12","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",105.4045516,72.4149297,56.39870000000,0.00010000000,-0.00010000000,0.3030000000,0.0140000000,-0.0150000000,0.748400,128.9000,89.39000,0.150000,12.07000000,0.50000000,-0.49000000,743.71847238,60.38739733,-54.03082919,743.71847238,,,,556.00,2459765.10940000,0.00080000,-0.00080000,"BJD",3.8200000,159.60000,6096.00,1.293000,1.230000,0.1400,,,10.5380000,10.3080000,10.2450000,11.4410000,11.4122000
"TOI-4127 b","TOI-4127","<a refstr=GUPTA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..234G/abstract target=ref>Gupta et al. 2023</a>","2023-06","Published Confirmed",0,0,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",105.4045516,72.4149297,56.39879000000,0.00010000000,-0.00010000000,0.3081000000,0.0055000000,-0.0058000000,0.747100,129.6000,89.30000,0.170000,12.28504285,0.43715025,-0.35868738,731.00533610,34.96112477,-34.96112477,731.00533610,,2.170000,22.3000,605.10,2458862.72816000,0.00096000,-0.00100000,"BJD",,160.10000,6096.00,1.293000,1.230000,0.1400,,"F V",10.5380000,10.3080000,10.2450000,11.4410000,11.4122000
"TOI-4137 b","TOI-4137","<a refstr=YEE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164...70Y/abstract target=ref>Yee et al. 2022</a>","2022-08","Published Confirmed",0,1,"Transit",2022,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",77.6128790,70.3910790,3.80161220000,0.00000650000,-0.00000650000,0.0522200000,0.0008900000,-0.0009600000,0.000000,,85.70000,0.584000,13.57407563,0.44835923,-0.43715025,457.67290608,54.03082919,-47.67426105,457.67290608,,1.010000,1013.0000,1570.00,2458990.46651000,0.00033000,-0.00033000,"BJD-TDB",3.4296000,156.00000,6202.00,1.438000,1.313000,0.1820,,,10.3140000,10.0480000,10.0040000,11.3100000,11.2468000
"TOI-4145 A b","TOI-4145 A","<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>","2023-03","Published Confirmed",0,1,"Transit",2023,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",39.4297435,80.2673838,4.06644280000,0.00000580000,-0.00000580000,0.0482300000,0.0007500000,-0.0007900000,0.000000,,86.20000,0.800000,13.30506009,0.35868738,-0.34747840,136.66621501,41.31769291,-41.31769291,136.66621501,,0.320000,223.0000,1074.00,2458925.88211000,0.00017000,-0.00016000,"BJD-TDB",2.1060000,57.00000,5281.00,0.859000,0.905000,0.1680,,,10.7750000,10.3800000,10.2860000,12.0840000,12.0572000
"TOI-4153 b","TOI-4153","<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>","2024-07","Published Confirmed",0,1,"Transit",2024,"0.1 m TESS Telescope","Transiting Exoplanet Survey Satellite (TESS)",335.3934698,82.2160792,4.61741410000,0.00000150000,-0.00000150000,0.0631100000,0.0008400000,-0.0009600000,0.039000,-165.0000,88.75000,0.184000,16.11851425,0.50440413,-0.47077719,365.50266805,57.20911326,-57.20911326,365.50266805,,0.477000,,1669.00,2459557.05746000,0.00015000,-0.00015000,"BJD-TDB",4.5122000,103.00000,6860.00,1.605000,1.572000,0.3170,,,10.5590000,10.3590000,10.2960000,11.6010000,11.5632000
